_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,antecedent,antecedent:confidence,orig_antecedent,antecedent_gold,option1,option2,option3,option4,option5
831007916,FALSE,finalized,5,11/20/15 18:48,run,0.6019,It is third down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007917,FALSE,finalized,5,11/21/15 4:13,pass,0.7778,It is third down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007918,FALSE,finalized,5,11/20/15 21:22,run,0.5825,It is third down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007919,FALSE,finalized,5,11/20/15 19:56,pass,0.7941,It is third down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007920,FALSE,finalized,5,11/20/15 0:20,pass,0.5987,It is third down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007921,FALSE,finalized,5,11/19/15 2:38,pass,0.8095,It is third down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007922,FALSE,finalized,5,11/20/15 22:23,pass,0.6033,It is third down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007923,FALSE,finalized,5,11/20/15 11:36,pass,0.8122,It is third down and 8. The ball is on your opponent's 20 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831007924,FALSE,finalized,5,11/18/15 21:25,pass,1,It is third down and 8. The ball is on your opponent's 20 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007925,FALSE,finalized,5,11/21/15 0:44,Don't know / it depends,0.5739,It is third down and 8. The ball is on your opponent's 20 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007926,FALSE,finalized,5,11/21/15 11:53,pass,0.8275,It is third down and 8. The ball is on your opponent's 20 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007927,FALSE,finalized,5,11/20/15 21:14,pass,1,It is third down and 8. The ball is on your opponent's 20 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007928,FALSE,finalized,5,11/20/15 17:23,pass,1,It is third down and 8. The ball is on your opponent's 20 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007929,FALSE,finalized,5,11/20/15 17:28,pass,0.7959,It is third down and 8. The ball is on your opponent's 20 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007930,FALSE,finalized,5,11/21/15 8:42,pass,0.7821,It is third down and 8. The ball is on your opponent's 20 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007931,FALSE,finalized,5,11/21/15 13:39,pass,0.8065,It is third down and 8. The ball is on your opponent's 20 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007932,FALSE,finalized,5,11/21/15 14:44,pass,0.7997,It is third down and 8. The ball is on your opponent's 20 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007933,FALSE,finalized,5,11/21/15 17:02,pass,0.802,It is third down and 8. The ball is on your opponent's 40 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831007934,FALSE,finalized,5,11/20/15 10:36,pass,0.8162,It is third down and 8. The ball is on your opponent's 40 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007935,FALSE,finalized,5,11/19/15 2:38,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007936,FALSE,finalized,5,11/19/15 18:11,pass,0.8053,It is third down and 8. The ball is on your opponent's 40 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007937,FALSE,finalized,5,11/18/15 22:06,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007938,FALSE,finalized,5,11/21/15 18:44,pass,0.6209,It is third down and 8. The ball is on your opponent's 40 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007939,FALSE,finalized,5,11/21/15 0:08,pass,0.8292,It is third down and 8. The ball is on your opponent's 40 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007940,FALSE,finalized,5,11/19/15 17:54,pass,0.7925,It is third down and 8. The ball is on your opponent's 40 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007941,FALSE,finalized,5,11/20/15 23:01,Don't know / it depends,0.439,It is third down and 8. The ball is on your opponent's 40 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007942,FALSE,finalized,5,11/19/15 7:32,pass,1,It is third down and 8. The ball is on your opponent's 40 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007943,FALSE,finalized,5,11/20/15 20:27,Don't know / it depends,0.5926,It is third down and 8. The ball is on your 45 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831007944,FALSE,finalized,5,11/20/15 19:46,pass,1,It is third down and 8. The ball is on your 45 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007945,FALSE,finalized,5,11/19/15 7:18,pass,1,It is third down and 8. The ball is on your 45 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007946,FALSE,finalized,5,11/21/15 0:06,pass,0.6273,It is third down and 8. The ball is on your 45 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007947,FALSE,finalized,5,11/20/15 14:57,pass,1,It is third down and 8. The ball is on your 45 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007948,FALSE,finalized,5,11/21/15 14:19,pass,1,It is third down and 8. The ball is on your 45 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007949,FALSE,finalized,5,11/19/15 1:12,pass,0.6,It is third down and 8. The ball is on your 45 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007950,FALSE,finalized,5,11/19/15 13:39,pass,0.7989,It is third down and 8. The ball is on your 45 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007951,FALSE,finalized,5,11/18/15 21:25,pass,0.7828,It is third down and 8. The ball is on your 45 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007952,FALSE,finalized,5,11/21/15 12:42,pass,0.4219,It is third down and 8. The ball is on your 45 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007953,FALSE,finalized,5,11/18/15 21:08,pass,0.8131,It is third down and 8. The ball is on your 20 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831007954,FALSE,finalized,5,11/20/15 13:29,pass,0.802,It is third down and 8. The ball is on your 20 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007955,FALSE,finalized,5,11/18/15 22:30,pass,0.8095,It is third down and 8. The ball is on your 20 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007956,FALSE,finalized,5,11/19/15 7:32,pass,0.8043,It is third down and 8. The ball is on your 20 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007957,FALSE,finalized,5,11/20/15 23:32,pass,0.6142,It is third down and 8. The ball is on your 20 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007958,FALSE,finalized,5,11/21/15 12:32,pass,1,It is third down and 8. The ball is on your 20 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007959,FALSE,finalized,5,11/19/15 7:00,pass,1,It is third down and 8. The ball is on your 20 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007960,FALSE,finalized,5,11/20/15 15:29,pass,1,It is third down and 8. The ball is on your 20 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007961,FALSE,finalized,5,11/19/15 8:11,pass,0.6091,It is third down and 8. The ball is on your 20 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007962,FALSE,finalized,5,11/18/15 21:25,pass,1,It is third down and 8. The ball is on your 20 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007963,FALSE,finalized,5,11/19/15 7:24,pass,0.6139,It is third down and 10. Would you:,, punt, kick a field goal, run, pass, kneel down
831007964,FALSE,finalized,5,11/21/15 19:23,kick a field goal,0.5816, You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007965,FALSE,finalized,5,11/20/15 17:16,pass,0.5693,It is third down and 10. The ball is on your opponent's 20 yardline. It is the first quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007966,FALSE,finalized,5,11/19/15 14:54,pass,0.7981,It is third down and 10. The ball is on your opponent's 40 yardline. It is the first quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007967,FALSE,finalized,5,11/21/15 18:23,pass,0.8052,It is third down and 10. The ball is on your 45 yardline. It is the first quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007968,FALSE,finalized,5,11/19/15 10:26,pass,1,It is third down and 10. The ball is on your 20 yardline. It is the first quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007969,FALSE,finalized,5,11/20/15 12:01,kick a field goal,1,It is third down and 10. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007970,FALSE,finalized,5,11/21/15 7:33,kick a field goal,0.6058,It is third down and 10. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007971,FALSE,finalized,5,11/21/15 16:44,kneel down,0.4218,It is third down and 10. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007972,FALSE,finalized,5,11/18/15 23:01,pass,1,It is third down and 10. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007973,FALSE,finalized,5,11/19/15 19:32,pass,1,It is third down and 10. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007974,FALSE,finalized,5,11/21/15 2:18,pass,1,It is third down and 10. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007975,FALSE,finalized,5,11/20/15 0:20,pass,1,It is third down and 10. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007976,FALSE,finalized,5,11/19/15 19:07,pass,1,It is third down and 10. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
